,https://writingcooperative.com/@TheWritersCookbook?gi=4460a4e05e7a,
,https://hackernoon.com/do-you-have-a-book-in-you-b354c93f4ed1?source=reading_list---8------4----------------&gi=bacecec6b72c,
,https://hackernoon.com/@wordsavant?gi=c559599b1b06,
,https://medium.com/@natekontny,
,https://m.signalvnoise.com/big-ask-37d9051cd6af?source=reading_list---8------1----------------&gi=bcf43723a7ef,
,https://medium.com/surepath-library/our-smb-software-market-thesis-31b72d5b7bc3?source=reading_list---8------2----------------,
,https://medium.com/@startupcfo,
,https://medium.com/@dharmesh,
,https://medium.com/@the_economist/race-and-football-35f18192c193?source=reading_list---8------0----------------,
,https://m.signalvnoise.com/@natekontny?gi=872a0648ed4,
,https://thinkgrowth.org/what-elon-musk-taught-me-about-growing-a-business-c2c173f5bff3?source=reading_list---8------3----------------&gi=902a54407b44,
,https://medium.com/@the_economist,
,https://medium.com/@suzanneenzerink,
,https://thinkgrowth.org/@dharmesh?gi=9e28a2b5fea3,
,https://medium.com/@kelsey.osgood,
,https://electricliterature.com/black-sounds-and-white-voices-27b7f6f8a364?source=reading_list---8------1----------------&gi=52647b6a2429,
,https://medium.freecodecamp.org/what-is-technical-debt-and-why-do-most-startups-have-it-9a54458daabf?source=reading_list---8------4----------------&gi=8e7d93f9c50,
,https://electricliterature.com/@suzanneenzerink?gi=ac0e7449443b,
,https://medium.com/the-guardian/metoo-named-the-victims-now-lets-list-the-perpetrators-bdbf98dc8053?source=reading_list---8------3----------------,
,https://medium.com/s/bad-art/the-beholden-age-of-television-13b45256a040?source=reading_list---8------4----------------,
,https://electricliterature.com/is-jane-austen-frivolous-20c7dd7c2b70?source=reading_list---8------2----------------&gi=c2c4b79961af,
